"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RANBP17",303.439007268088,2.38756115582823,0.467092606361357,2.97063395337663,0.00297185768708392,0.0721301582731702
"SPAG5",1048.94925371612,3.02227626280418,0.680982163452245,2.96964644793665,0.00298142664745097,0.072260917103226
"MAZ",9347.64738984747,1.76736927948716,0.258811186715626,2.96497724547868,0.0030270531842997,0.0732640141146822
"PLEKHH2",848.067120794112,-2.5403739044048,0.519665156989339,-2.96416622066582,0.00303504297632117,0.0733546540892393
"DQX1",63.9628229472253,4.92995053643177,1.32639699472416,2.9628765385201,0.00304778787096576,0.0735598075393285
"LOC729467",9.69551202046415,-5.06808550090065,1.37376127770699,-2.96127541729149,0.00306367837752205,0.0738402036847399
"ALDH1A1",5394.03235923884,-3.22733040180542,0.75236674907012,-2.96043173699299,0.0030720819386066,0.0739396211435385
"TSPAN8",173.970075246971,-4.00894312133049,1.01668158808911,-2.9595727478314,0.00308065957633759,0.0740429459508899
"SLC7A11",356.473330607173,3.15471011575246,0.728889189918868,2.95615595011404,0.00311499545095278,0.0747623986673441
"PCCA",1726.47247520074,-2.40348071074029,0.47484045843192,-2.95568898104227,0.00311971509288264,0.0747623986673441
"GNG2",3798.31622612083,-2.78466803158148,0.603885664751139,-2.95530782688299,0.00312357223759172,0.0747623986673441
"CPNE7",150.322501359588,3.78680171470207,0.943308186422703,2.95428551857525,0.00313393911326445,0.0749067798289392
"RGS7BP",83.2866924836102,-4.02216887612081,1.0232916382171,-2.95337982179391,0.0031431496650612,0.0750231621021031
"UTRN",11382.93948088,-2.0867865515711,0.368320250999887,-2.95065652410036,0.00317099329455703,0.0755833587906758
"C1orf182",33.1206497070974,4.27750327374481,1.11150845861715,2.94869845419117,0.00319115178898759,0.0758616396729534
"ASNS",3276.57036197212,2.86983023014913,0.634182397492293,2.9484108003358,0.00319412302890146,0.0758616396729534
"GFAP",127.080866940687,-4.17135916533813,1.07567697979203,-2.9482448959271,0.0031958378381986,0.0758616396729534
"ELANE",16.0509896216295,-4.21501302423753,1.0907693627347,-2.94747279679461,0.00320382939752973,0.075947017583966
"C1orf61",60.9512544811158,3.98820089531249,1.01416526846491,2.94646344952788,0.00321430404220941,0.076090942675919
"IL1F5",12.4395511558821,6.37863322206604,1.8274679086545,2.94321623739272,0.00324821449364803,0.0767401796329272
"SLC38A5",283.614816947503,2.66801003953512,0.56677434380513,2.9429879065038,0.00325061116204518,0.0767401796329272
"KIAA0408",787.004597865966,-7.15473901601929,2.09233112803267,-2.94157025795737,0.00326552755810204,0.0769871510662501
"MCM4",5352.33668056903,2.43872923612996,0.489273443905615,2.94054225515559,0.00327638310521038,0.0771324009723442
"IGFBP1",18.4324369542481,-3.99609192439576,1.01902956196335,-2.94014230423623,0.00328061539926352,0.0771324009723442
"SCAMP5",1124.62928744695,1.9198434332083,0.313237150790429,2.93657195797863,0.00331861817672225,0.0776836946472731
"CCDC151",51.7021087851489,3.84472796970583,0.968794138441442,2.93635960089758,0.00332089108962763,0.0776836946472731
"MMRN2",5504.66639854713,-2.40918910296632,0.479926577575179,-2.93625977141383,0.00332196008032738,0.0776836946472731
"TMEM105",62.8982428001467,4.37678301250065,1.15003178748477,2.93625189255507,0.00332204446179821,0.0776836946472731
"HELLS",335.467267999273,3.01958185994849,0.688955724096142,2.93136668919913,0.0033747417462867,0.078809340699433
"GSDMC",177.333777370449,4.07187776996138,1.04823895083469,2.93051290215395,0.00338402940627443,0.0789195845746673
"ARHGAP20",761.76045889462,-2.85577967002626,0.633508463282309,-2.92936839456125,0.00339651608948549,0.079104035771427
"CDC25A",421.106206904273,3.77377676319068,0.947070647804269,2.92879604031814,0.00340277624819893,0.0791431713931705
"SLC25A34",109.320402328522,-3.03714524019416,0.695698551409982,-2.92820106648985,0.00340929494376235,0.0791471269629344
"CTXN2",5.48241299447678,5.19215830118177,1.43177505351857,2.92794478495738,0.00341210633570894,0.0791471269629344
"C14orf34",13.3159833583857,6.47442446489371,1.87010918853437,2.92732878831748,0.0034188724143863,0.0791977670147583
"VWA3B",56.1971202746964,4.55114036859701,1.21418776059462,2.92470446816062,0.00344783489778273,0.0797617601989068
"WHAMML2",146.837609512377,-2.77611445469776,0.607422782890339,-2.92401685403758,0.00345546036786675,0.0798312976164509
"TMEM178",161.040270848208,-2.60625953690915,0.549767445997322,-2.92170725750279,0.00348118572471698,0.0803182516806864
"E2F1",644.343813113296,3.21237497201308,0.757867933309085,2.9192091059364,0.00350920741808955,0.0808568178560074
"RTKN2",583.780670228007,3.580654991217,0.885293780233136,2.91502668248432,0.0035565813371824,0.0818392571076551
"HIST2H3C",9.72455701271455,4.26626083344461,1.12198378603683,2.91114798100782,0.00360103423463546,0.082751958256297
"CLIC5",1119.07838081787,-2.95678938743785,0.672377923279665,-2.91025228474665,0.00361137116160533,0.0828792895666689
"CFP",124.45773188043,-2.96255870104656,0.67449713633458,-2.90966202126771,0.00361819793708849,0.0829258336217855
"MRC1",2243.05794754053,-3.53179261429386,0.870820380477844,-2.90736490676136,0.00364487739903919,0.0834266573944321
"CST4",10.4183084795801,4.70874997952626,1.2782817164735,2.9013557275605,0.0037155182677854,0.0849310465417984
"DTL",783.310253616929,3.28411657111072,0.787388847983538,2.90087493232883,0.00372122367925825,0.0849490969633579
"CAPS",972.488179889406,3.03570288005151,0.701923663063346,2.90017702376247,0.00372951966227339,0.0850261600049426
"TAL1",403.386551626711,-2.64559528752062,0.567995530023158,-2.89719760198382,0.00376512522361267,0.085724807627471
"C1orf95",58.4622156266412,-3.06200894854898,0.711989434911593,-2.89612295834841,0.00377804336971198,0.0859057466736747
"TSKS",12.1829889462173,-3.79133110497234,0.965698869443968,-2.89047775998696,0.00384656747368663,0.0873420265463429
"OR7E91P",42.0123920722136,3.84990262935171,0.98619092737582,2.88980820066464,0.00385476936954228,0.0873420265463429
"MFAP5",7827.63964738987,-2.7608794967334,0.609368861589098,-2.88967751345452,0.00385637209969676,0.0873420265463429
"CCL23",22.2192955124315,-3.837911529269,0.983065637019397,-2.88679760781121,0.00389184488853921,0.0880300674330447
"GRIK1",13.0061447026796,-3.44843268747099,0.848584522788815,-2.88531386293069,0.0039102361376814,0.0883304453532972
"CHRNB4",11.5518821169515,4.54345539542711,1.22832007389738,2.88479808376326,0.00391664776716115,0.0883597781518432
"MARCH4",16.4525894192037,4.42647381669745,1.18952471628946,2.88054024416223,0.00396994266436458,0.0893493346572771
"LEMD1",98.5052535491035,5.30074758362903,1.49326367716756,2.88009924127179,0.0039755001135648,0.0893493346572771
"MT1M",289.675912943287,-2.95022854916932,0.677225341491274,-2.87973356826082,0.00398011362358609,0.0893493346572771
"RNFT2",272.39821865057,3.13918883331202,0.742864666610709,2.87964811016249,0.00398119250541655,0.0893493346572771
"PROK1",35.0403927685444,-4.51308802489303,1.2204596080332,-2.87849593855422,0.00399576425924416,0.0894759100884756
"SPP1",15161.8974234358,3.71244074908021,0.942348602768711,2.87838358449388,0.00399718781252839,0.0894759100884756
"FOXO1",5063.44024183307,-2.30954464033254,0.455029244241233,-2.87793511495336,0.00400287461908241,0.0894872914519574
"GIMAP7",1232.7510835998,-2.84093070807192,0.640538663330025,-2.8740352666634,0.00405263707376475,0.0904827148213547
"ELMOD3",2572.25779793838,-2.54244203235566,0.536863153470081,-2.87306368929568,0.00406512155703247,0.0905292216687558
"ARSI",180.836265952684,2.16638473716068,0.405973293895581,2.87305779640934,0.004065197385276,0.0905292216687558
"SMS",6435.02459206139,1.93750542899554,0.326511161799402,2.87128140988795,0.0040881141109256,0.0909223937592088
"DNAH3",43.3988980733192,3.73896963170499,0.954849280486293,2.86848373631289,0.00412444402569869,0.0916124899847031
"HNMT",3614.19290497338,-2.07175575424887,0.373896087290918,-2.86645351657549,0.00415099113958987,0.0920837970259982
"KIAA1024",157.66038673933,2.3281149039745,0.463578562063882,2.86491872717678,0.00417116281336131,0.0924126468944831
"AGAP11",608.928426016761,-3.50390541940876,0.874966601599327,-2.86171542414526,0.00421355046737829,0.0932322223133985
"HDC",98.7495796061498,-2.64737377492135,0.575909569807416,-2.86047300007921,0.00423009571166913,0.0934786240324223
"CXCL10",924.894383983756,2.53226101711537,0.535923981805612,2.85910141948293,0.00424842933732178,0.0937131207207262
"SYT13",783.011613902724,4.17109996759691,1.10937678055269,2.85845172098976,0.00425713884645733,0.0937131207207262
"KIFC1",1106.65124863164,3.79887649196013,0.979252370947105,2.85817688575329,0.00426082801136254,0.0937131207207262
"PSRC1",460.957508884633,3.06260877860202,0.721681429427848,2.8580599340588,0.0042623987550773,0.0937131207207262
"FLJ42875",28.8792466213996,-3.66884366310976,0.933995972933086,-2.85744664907775,0.00427064420518013,0.0937750984875702
"DSG1",156.660004702013,-3.71916607238889,0.951958237128338,-2.85639218858118,0.0042848549624748,0.0939677393483846
"IL33",2617.0658184392,-3.2885214339487,0.802140925702305,-2.85301667153438,0.00433063495451538,0.0948513341558686
"OR2B6",8.62215986361113,4.56611426222354,1.25098068988779,2.85065492301358,0.00436292904060165,0.095437692089414
"AKAP2",4026.41854505858,-2.07418060871284,0.376911101265065,-2.84995747036226,0.004372507537812,0.095494526933131
"LOC643719",60.7086527332793,-3.19686112368146,0.770973849992128,-2.84946256439682,0.00437931590894602,0.095494526933131
"MSI1",330.814677810306,3.60694390234719,0.914954722572672,2.84926001039371,0.00438210519402656,0.095494526933131
"DKK4",5.02258716716817,-5.24366840889414,1.49198980276515,-2.84430121508151,0.00445089489971488,0.0968714291712505
"RNF125",1408.9975143559,-2.5437837296897,0.543080655206641,-2.84264172345136,0.00447413341513699,0.0972347067325852
"SULT4A1",70.1592542054047,3.06190671116872,0.725490707927524,2.84208562375509,0.00448194525645383,0.0972347067325852
"GAL3ST2",4.39823973294494,4.84854454160486,1.35421230254574,2.84190634981688,0.00448446624997804,0.0972347067325852
"PIWIL2",82.1903464471514,-3.86089825924193,1.00690003133273,-2.84129324681345,0.00449309756615074,0.0972997732338984
"LOC100128164",17.2071584679832,-4.2539146213106,1.14636148812834,-2.83847168193277,0.00453301414379588,0.0980413234279558
"RDM1",28.9580719329067,4.81695603668712,1.34633181805624,2.83507823665479,0.0045814464432072,0.0989649699813295
"PRR11",212.988761213944,3.17651128514944,0.768276529697943,2.83297901343564,0.00461164135644403,0.0994928517861539
